,year,state,county,policies_prem,acres_insured,liabilities,premium,subsidy,indemnity,loss_ratio,net_benefit,farmer_premium,benefit_by_pol,benefit_by_acre
28661,2023,Tennessee,Polk,20,5602,2658104,351383,232570,35883,0.102119,-82930,118813,-4146.5,-14.80364156
28662,2023,Tennessee,Putnam,26,4265,2647420,275284,190296,77984,0.283285,-7004,84988,-269.3846154,-1.642203986
28663,2023,Tennessee,Rhea,16,4489,2306924,422426,251635,244500,0.578799,73709,170791,4606.8125,16.41991535
28664,2023,Tennessee,Robertson,585,122603,89580448,7373337,4812528,2323256,0.315088,-237553,2560809,-406.0735043,-1.937579015
28665,2023,Tennessee,Rutherford,91,20324,11350852,1368137,928353,862209,0.630206,422425,439784,4642.032967,20.78454044
28666,2023,Tennessee,Scott,1,73,39175,6000,4620,0,0,-1380,1380,-1380,-18.90410959
28667,2023,Tennessee,Sequatchie,15,1599,1522923,258229,149130,458055,1.773832,348956,109099,23263.73333,218.2338962
28668,2023,Tennessee,Sevier,0,0,0,0,0,0,0,0,0,0,0
28669,2023,Tennessee,Shelby,122,45967,19327962,1778713,1336314,1142801,0.642487,700402,442399,5741,15.23706137
28670,2023,Tennessee,Smith,50,10898,7274230,1699604,1011022,537533,0.316269,-151049,688582,-3020.98,-13.86024959
28671,2023,Tennessee,Stewart,57,8979,4863654,539064,312434,706577,1.310747,479947,226630,8420.122807,53.45216617
28672,2023,Tennessee,Sullivan,5,439,163393,26084,19569,0,0,-6515,6515,-1303,-14.8405467
28673,2023,Tennessee,Sumner,155,32264,21061760,2686293,1701544,811337,0.302028,-173412,984749,-1118.787097,-5.37478304
28674,2023,Tennessee,Tipton,266,131665,62911269,4293006,3219500,427133,0.099495,-646373,1073506,-2429.973684,-4.909224167
28675,2023,Tennessee,Trousdale,45,6475,3164153,512404,322087,204465,0.39903,14148,190317,314.4,2.185019305
28676,2023,Tennessee,Unicoi,0,0,0,0,0,0,0,0,0,0,0
28677,2023,Tennessee,Van Buren,8,1123,531381,82587,46259,5754,0.069671,-30574,36328,-3821.75,-27.2252894
28678,2023,Tennessee,Warren,184,29912,17287469,1820278,1220887,219673,0.120681,-379718,599391,-2063.684783,-12.69450388
28679,2023,Tennessee,Washington,10,725,337937,72758,50847,16275,0.223686,-5636,21911,-563.6,-7.773793103
28680,2023,Tennessee,Wayne,52,12466,5386963,561056,412144,506205,0.902236,357293,148912,6871.019231,28.66139901
28681,2023,Tennessee,Weakley,748,175756,104469404,8624796,5770423,3720897,0.431418,866524,2854373,1158.454545,4.930266961
28682,2023,Tennessee,White,47,6607,4536155,512895,351955,70732,0.137907,-90208,160940,-1919.319149,-13.65339791
28683,2023,Tennessee,Williamson,20,6575,3369936,299462,203399,60451,0.201865,-35612,96063,-1780.6,-5.416273764
28684,2023,Tennessee,Wilson,46,6640,3336233,352811,234244,128433,0.364027,9866,118567,214.4782609,1.485843373
28685,2023,Texas,Anderson,45,45263,7006270,1253584,719480,1491723,1.189966,957619,534104,21280.42222,21.15677264
28686,2023,Texas,Andrews,114,372644,23171491,5798103,3755165,14919491,2.573167,12876553,2042938,112952.2193,34.55456951
28687,2023,Texas,Angelina,1,356,58616,10438,5324,8923,0.854857,3809,5114,3809,10.6994382
28688,2023,Texas,Aransas,27,29736,1996506,401704,266278,138702,0.345284,3276,135426,121.3333333,0.110169492
28689,2023,Texas,Archer,263,201929,22635413,5478881,3152232,3138255,0.572791,811606,2326649,3085.954373,4.019264197
28690,2023,Texas,Armstrong,391,397174,27100848,8263620,5328600,9915264,1.199869,6980244,2935020,17852.28645,17.57477579
28691,2023,Texas,Atascosa,177,180164,7909392,1561066,890004,1615104,1.034616,944042,671062,5333.570621,5.239903643
28692,2023,Texas,Austin,188,58013,8597237,1525487,959462,1360477,0.891831,794452,566025,4225.808511,13.69437885
28693,2023,Texas,Bailey,945,353389,70175466,21250228,12680345,31734295,1.493362,23164412,8569883,24512.60529,65.54932949
28694,2023,Texas,Bandera,17,18968,383533,88320,46036,96489,1.092493,54205,42284,3188.529412,2.857707718
28695,2023,Texas,Bastrop,81,45671,4083298,885242,499139,696925,0.78727,310822,386103,3837.308642,6.805675374
28696,2023,Texas,Baylor,351,290604,34023694,8378872,5367180,3129142,0.373456,117450,3011692,334.6153846,0.404158236
28697,2023,Texas,Bee,455,209195,27033925,6537533,4688364,3291721,0.503511,1442552,1849169,3170.443956,6.895728865
28698,2023,Texas,Bell,798,179091,46849974,7477109,5027150,4924394,0.658595,2474435,2449959,3100.795739,13.81663512
28699,2023,Texas,Bexar,178,42131,7645583,1505905,899095,1875634,1.245519,1268824,606810,7128.224719,30.1161615
28700,2023,Texas,Blanco,54,58484,1341293,295839,141118,351357,1.187662,196636,154721,3641.407407,3.362218726
28701,2023,Texas,Borden,366,414615,30041235,11305309,7673384,17638768,1.560219,14006843,3631925,38270.06284,33.78276956
28702,2023,Texas,Bosque,134,93149,8351450,1628866,931247,1773425,1.088748,1075806,697619,8028.402985,11.54930273
28703,2023,Texas,Bowie,88,31993,9202832,2171301,1535235,2211016,1.01829,1574950,636066,17897.15909,49.22795612
28704,2023,Texas,Brazoria,304,102913,41274883,6855224,4454711,4700776,0.685721,2300263,2400513,7566.654605,22.35152993
28705,2023,Texas,Brazos,134,57125,13490780,2565443,1688823,3573630,1.392987,2697010,876620,20126.9403,47.21242888
28706,2023,Texas,Brewster,53,1465159,14886349,3978190,2223572,2074356,0.521432,319738,1754618,6032.792453,0.21822751
28707,2023,Texas,Briscoe,622,431663,50702130,15589728,9770912,19151401,1.228462,13332585,5818816,21435.02412,30.88655965
28708,2023,Texas,Brooks,18,154718,3075332,679870,387453,815102,1.198908,522685,292417,29038.05556,3.378307631
28709,2023,Texas,Brown,75,53267,5065403,1231940,720201,1738808,1.411438,1227069,511739,16360.92,23.03619502
28710,2023,Texas,Burleson,144,68447,15550603,2306275,1606878,2320080,1.005985,1620683,699397,11254.74306,23.67792599
28711,2023,Texas,Burnet,40,52901,1119557,227607,124786,228014,1.001788,125193,102821,3129.825,2.366552617
28712,2023,Texas,Caldwell,145,60346,9135454,1618486,1079200,1595658,0.985895,1056372,539286,7285.324138,17.50525304
28713,2023,Texas,Calhoun,334,86988,54874812,7744190,5131286,4605866,0.594751,1992962,2612904,5966.952096,22.9107693
28714,2023,Texas,Callahan,118,114263,5648251,1327760,813806,856336,0.644947,342382,513954,2901.542373,2.996438042
28715,2023,Texas,Cameron,993,182753,84297240,16723406,11321582,16564016,0.990469,11162192,5401824,11240.87815,61.07802334
28716,2023,Texas,Camp,16,3728,633595,226537,138605,283311,1.250616,195379,87932,12211.1875,52.40853004
28717,2023,Texas,Carson,920,414567,87419763,18961108,11476321,32065560,1.691122,24580773,7484787,26718.23152,59.29264269
28718,2023,Texas,Cass,6,1853,184625,31899,17227,10188,0.319383,-4484,14672,-747.3333333,-2.419859687
28719,2023,Texas,Castro,1329,491951,157216423,36714284,21751493,67281789,1.832577,52318998,14962791,39367.19187,106.3500186
28720,2023,Texas,Chambers,128,63772,55314205,14442406,8036156,33479883,2.318165,27073633,6406250,211512.7578,424.537932
28721,2023,Texas,Cherokee,47,38629,6336730,1012001,547370,1454063,1.436819,989432,464631,21051.74468,25.61370991
28722,2023,Texas,Childress,545,191319,35660085,10793948,6960506,20037003,1.856318,16203561,3833442,29731.30459,84.69394571
28723,2023,Texas,Clay,160,121906,10387954,2341004,1409539,1526667,0.652141,595202,931465,3720.0125,4.882466819
28724,2023,Texas,Cochran,934,389222,122760175,37407726,23927955,71350207,1.907365,57870436,13479771,61959.78158,148.6823355
28725,2023,Texas,Coke,95,146445,3304871,922644,582334,727549,0.788547,387239,340310,4076.2,2.644262351
28726,2023,Texas,Coleman,211,164070,11925338,3200160,2087805,3267372,1.021002,2155017,1112355,10213.35071,13.13474127
28727,2023,Texas,Collin,171,77162,21272388,6681686,4943955,4362111,0.652845,2624380,1737731,15347.25146,34.0113009
28728,2023,Texas,Collingsworth,680,267472,53764093,13171707,8722004,22431992,1.703043,17982289,4449703,26444.54265,67.2305475
28729,2023,Texas,Colorado,513,170965,64201810,7832176,4687193,17224674,2.199219,14079691,3144983,27445.79142,82.3542304
28730,2023,Texas,Comal,39,18708,1008272,209097,117884,288114,1.377896,196901,91213,5048.74359,10.52496258
28731,2023,Texas,Comanche,196,118117,14878593,3146201,1894440,4703383,1.49494,3451622,1251761,17610.31633,29.22205948
28732,2023,Texas,Concho,611,252367,28973595,9113464,6729323,16183014,1.775725,13798873,2384141,22584.0802,54.67780257
28733,2023,Texas,Cooke,123,62913,7272737,1310647,900410,921380,0.702996,511143,410237,4155.634146,8.124600639
28734,2023,Texas,Coryell,301,198931,20266593,4080045,2496373,3796222,0.930436,2212550,1583672,7350.664452,11.12219815
28735,2023,Texas,Cottle,286,226611,26529128,8171182,5053380,11156320,1.365325,8038518,3117802,28106.70629,35.47276169
28736,2023,Texas,Crane,7,226287,2400381,668281,368845,1064636,1.593096,765200,299436,109314.2857,3.381546443
28737,2023,Texas,Crockett,64,806605,12411553,3145170,1747607,3496126,1.111585,2098563,1397563,32790.04688,2.601723272
28738,2023,Texas,Crosby,1859,526285,141016618,37849931,24869668,74773298,1.97552,61793035,12980263,33239.93276,117.4136352
28739,2023,Texas,Culberson,45,1144503,23169977,5715938,3205719,11097707,1.941537,8587488,2510219,190833.0667,7.503246387
28740,2023,Texas,Dallam,649,696047,185233200,34651632,21521796,81035741,2.338583,67905905,13129836,104631.5948,97.5593674
28741,2023,Texas,Dallas,32,15748,4252279,985136,686736,588612,0.597493,290212,298400,9069.125,18.42849886
28742,2023,Texas,Dawson,2211,477621,172380529,68713624,50502217,127883887,1.861113,109672480,18211407,49603.11171,229.6223994
28743,2023,Texas,De Witt,151,78982,5952239,1101882,638776,1204674,1.093287,741568,463106,4911.046358,9.389075992
28744,2023,Texas,Deaf Smith,1218,751963,141657036,37668792,22918695,56130863,1.490115,41380766,14750097,33974.35632,55.03032197
28745,2023,Texas,Delta,131,53623,17418873,3235623,2416618,3473416,1.073492,2654411,819005,20262.67939,49.50135203
28746,2023,Texas,Denton,111,51097,7341382,1960451,1365545,2256903,1.151216,1661997,594906,14972.94595,32.5263127
28747,2023,Texas,Dickens,366,297245,23294159,6199248,3836140,12086743,1.949711,9723635,2363108,26567.30874,32.7125267
28748,2023,Texas,Dimmit,36,259487,5352031,1396274,773751,1614754,1.156473,992231,622523,27561.97222,3.823817764
28749,2023,Texas,Donley,242,274206,21451610,3976271,2319935,3857136,0.970038,2200800,1656336,9094.214876,8.02608258
28750,2023,Texas,Duval,72,361781,8021646,1990315,1139743,2646103,1.329489,1795531,850572,24937.93056,4.963032885
28751,2023,Texas,Eastland,94,88977,6736376,1581842,887950,1612545,1.019409,918653,693892,9772.904255,10.32461198
28752,2023,Texas,Ector,8,113010,1171471,322819,178035,473897,1.467995,329113,144784,41139.125,2.912246704
28753,2023,Texas,Edwards,34,164666,2265167,522712,298425,514419,0.984134,290132,224287,8533.294118,1.761942356
28754,2023,Texas,El Paso,107,27314,57464368,3373633,1869737,9886820,2.930615,8382924,1503896,78345.08411,306.9094237
28755,2023,Texas,Ellis,445,146966,39623263,8205778,5833916,6401432,0.780112,4029570,2371862,9055.213483,27.41838248
28756,2023,Texas,Erath,110,107142,9394586,1920809,1007262,2463446,1.282504,1549899,913547,14089.99091,14.46583973
28757,2023,Texas,Falls,658,228956,63971005,10610113,6687201,8322790,0.78442,4399878,3922912,6686.744681,19.21713342
28758,2023,Texas,Fannin,449,110449,25051200,7172838,5048982,6805765,0.948824,4681909,2123856,10427.41425,42.38978171
28759,2023,Texas,Fayette,157,56087,6770948,1235256,755364,864260,0.69966,384368,479892,2448.203822,6.853067556
28760,2023,Texas,Fisher,1142,329011,50241667,17340658,12561223,31320672,1.806198,26541237,4779435,23241.01313,80.66975572
28761,2023,Texas,Floyd,2764,569264,192255060,57096384,36890946,65321846,1.144062,45116408,20205438,16322.86831,79.25392788
28762,2023,Texas,Foard,229,842357,35697898,10741402,6115723,2647929,0.246516,-1977750,4625679,-8636.462882,-2.347876257
28763,2023,Texas,Fort Bend,761,86517,46939378,6031572,4099290,4155878,0.68902,2223596,1932282,2921.939553,25.70126102
28764,2023,Texas,Franklin,19,11070,1359261,248473,132791,125680,0.505809,9998,115682,526.2105263,0.903161698
28765,2023,Texas,Freestone,56,52964,7036546,1303156,688246,1143860,0.877761,528950,614910,9445.535714,9.986972283
28766,2023,Texas,Frio,176,253265,22367785,2359287,1394883,2581274,1.09409,1616870,964404,9186.761364,6.384103607
28767,2023,Texas,Gaines,1616,656176,283285926,83862342,56587127,204050040,2.433154,176774825,27275215,109390.362,269.4015401
28768,2023,Texas,Galveston,17,2334,1118787,232554,167899,107705,0.463139,43050,64655,2532.352941,18.44473008
28769,2023,Texas,Garza,431,339567,34610237,8942369,5754827,14008327,1.566511,10820785,3187542,25106.2297,31.86642106
28770,2023,Texas,Gillespie,168,106708,4268393,1079556,632969,1303034,1.207009,856447,446587,5097.89881,8.026080519
28771,2023,Texas,Glasscock,725,315532,65006224,25424158,18629203,42491616,1.671308,35696661,6794955,49236.77379,113.1316665
28772,2023,Texas,Goliad,114,134775,8156354,1573872,962892,1952352,1.240476,1341372,610980,11766.42105,9.952676683
28773,2023,Texas,Gonzales,196,154163,10735343,2236151,1220042,2701422,1.208067,1685313,1016109,8598.535714,10.93202
28774,2023,Texas,Gray,486,289102,32161452,7281696,4323699,7902828,1.0853,4944831,2957997,10174.54938,17.10410513
28775,2023,Texas,Grayson,261,101977,25497490,6725242,4816575,6377684,0.94832,4469017,1908667,17122.6705,43.82377399
28776,2023,Texas,Gregg,3,807,214648,36372,19843,16088,0.442318,-441,16529,-147,-0.546468401
28777,2023,Texas,Grimes,62,65743,5061859,920432,487464,1580074,1.716665,1147106,432968,18501.70968,17.44833671
28778,2023,Texas,Guadalupe,437,102377,16778852,3075410,2017072,2390899,0.777424,1332561,1058338,3049.338673,13.01621458
28779,2023,Texas,Hale,2972,588599,191247391,53853875,32509285,80086441,1.487106,58741851,21344590,19765.09118,99.79944071
28780,2023,Texas,Hall,753,295168,53259879,14422422,9814114,23264415,1.613072,18656107,4608308,24775.70651,63.20504594
28781,2023,Texas,Hamilton,151,100030,8259520,1781106,1048639,2244629,1.260244,1512162,732467,10014.31788,15.11708487
28782,2023,Texas,Hansford,758,518517,134678400,25714476,15608975,43171452,1.678877,33065951,10105501,43622.62665,63.77023511
28783,2023,Texas,Hardeman,415,235506,35123969,9479923,5889860,11964201,1.262056,8374138,3590063,20178.64578,35.55806646
28784,2023,Texas,Hardin,7,2690,527750,68986,40317,281877,4.086002,253208,28669,36172.57143,94.12936803
28785,2023,Texas,Harris,28,17889,3702449,604022,399516,219981,0.364193,15475,204506,552.6785714,0.865056739
28786,2023,Texas,Harrison,8,7768,753266,130181,66391,134391,1.032339,70601,63790,8825.125,9.088697219
28787,2023,Texas,Hartley,422,705343,181914168,30659899,18904179,70131963,2.287416,58376243,11755720,138332.3294,82.76291535
28788,2023,Texas,Haskell,1674,453735,71656700,22608455,15334927,25145843,1.112231,17872315,7273528,10676.41278,39.38932416
28789,2023,Texas,Hays,75,30109,3168332,614016,416995,753194,1.226668,556173,197021,7415.64,18.47198512
28790,2023,Texas,Hemphill,83,281470,8244230,1912803,1057966,1570183,0.82088,715346,854837,8618.626506,2.541464454
28791,2023,Texas,Henderson,59,54501,9762517,1893309,1035540,1433801,0.757298,576032,857769,9763.254237,10.56920057
28792,2023,Texas,Hidalgo,1092,377440,118428530,22975854,15985120,28232622,1.228795,21241888,6990734,19452.27839,56.27884697
28793,2023,Texas,Hill,813,258862,78685501,16310793,11947261,7414083,0.45455,3050551,4363532,3752.215252,11.78446817
28794,2023,Texas,Hockley,1731,408368,125560595,40500182,27124598,61371509,1.515339,47995925,13375584,27727.28192,117.5310627
28795,2023,Texas,Hood,22,38066,2468306,492943,263569,652992,1.32468,423618,229374,19255.36364,11.12851363
28796,2023,Texas,Hopkins,54,34014,5620948,1134465,659137,697661,0.614969,222333,475328,4117.277778,6.536514376
28797,2023,Texas,Houston,34,45712,4568709,797971,472794,808868,1.013655,483691,325177,14226.20588,10.58126969
28798,2023,Texas,Howard,1046,270258,44156648,23356895,17959207,38132463,1.632599,32734775,5397688,31295.19598,121.1241665
28799,2023,Texas,Hudspeth,111,1266218,31833476,9610226,5275407,17302336,1.800408,12967517,4334819,116824.4775,10.24114094
28800,2023,Texas,Hunt,194,66888,14066759,3599409,2582786,3072404,0.853585,2055781,1016623,10596.80928,30.73467588
28801,2023,Texas,Hutchinson,301,385037,46417528,8171198,4683296,18151894,2.221448,14663992,3487902,48717.5814,38.08463083
28802,2023,Texas,Irion,56,199750,3293819,854033,514810,739975,0.866447,400752,339223,7156.285714,2.006267835
28803,2023,Texas,Jack,65,95820,3501605,730866,382553,765355,1.047189,417042,348313,6416.030769,4.352348153
28804,2023,Texas,Jackson,570,226458,99449893,14198660,10004153,10545408,0.742704,6350901,4194507,11141.93158,28.04449832
28805,2023,Texas,Jasper,1,183,19833,2699,1486,2982,1.104853,1769,1213,1769,9.666666667
28806,2023,Texas,Jeff Davis,28,713922,6680264,1774002,1005346,1793702,1.011104,1025046,768656,36608.78571,1.435795507
28807,2023,Texas,Jefferson,139,73929,34978613,5440702,3102498,18422493,3.38605,16084289,2338204,115714.3094,217.5640006
28808,2023,Texas,Jim Hogg,45,318122,5231353,1238673,698456,1676636,1.353574,1136419,540217,25253.75556,3.572274159
28809,2023,Texas,Jim Wells,468,172346,28495054,7148845,5126526,8562775,1.197784,6540456,2022319,13975.33333,37.94956657
28810,2023,Texas,Johnson,125,52140,13151409,2817883,1998781,1156826,0.41053,337724,819102,2701.792,6.477253548
28811,2023,Texas,Jones,1285,283065,53542004,16688687,11964355,28941541,1.734201,24217209,4724332,18846.07704,85.55352658
28812,2023,Texas,Karnes,121,61836,8368859,1896581,1346515,1162481,0.612935,612415,550066,5061.280992,9.903858594
28813,2023,Texas,Kaufman,50,46449,8190344,1879678,1275258,1960716,1.043112,1356296,604420,27125.92,29.19968137
28814,2023,Texas,Kendall,36,60837,1165170,262340,140137,316966,1.208225,194763,122203,5410.083333,3.201390601
28815,2023,Texas,Kenedy,18,474302,8622498,1896927,1079742,2069208,1.090821,1252023,817185,69556.83333,2.639716889
28816,2023,Texas,Kent,145,306367,10288975,2736317,1573252,2704935,0.988531,1541870,1163065,10633.58621,5.032754833
28817,2023,Texas,Kerr,33,62826,1101926,253879,137198,287069,1.130731,170388,116681,5163.272727,2.712061885
