Pay_year,State,full_practice_code,practice_code,StatutoryCategory, payments ,practice_instance_count
2022,Missouri,412,412,Vegetative (6(A)(iii),,
2022,Missouri,420,420,Vegetative (6(A)(iii),29105,91
2022,Missouri,430,430,Structural (6(A)(i)),,
2022,Missouri,441,441,Structural (6(A)(i)),,
2022,Missouri,449,449,Structural (6(A)(i)),56303,14
2022,Missouri,472,472,Land Management (6(A)(ii)),854,12
2022,Missouri,484,484,Land Management (6(A)(ii)),,
2022,Missouri,490,490,Forest management (6(A)(iv)),64,12
2022,Missouri,511,511,Forest management (6(A)(iv)),2951,35
2022,Missouri,512,512,Vegetative (6(A)(iii),64887,136
2022,Missouri,516,516,Structural (6(A)(i)),1413,11
2022,Missouri,528,528,Land Management (6(A)(ii)),19736,49
2022,Missouri,533,533,Structural (6(A)(i)),,
2022,Missouri,561,561,Land Management (6(A)(ii)),71753,47
2022,Missouri,578,578,Structural (6(A)(i)),,
2022,Missouri,590,590,Structural (6(A)(i)),3094,28
2022,Missouri,595,595,Other (6(A)(vii)),198644,65
2022,Missouri,612,612,Forest management (6(A)(iv)),6081,63
2022,Missouri,614,614,Structural (6(A)(i)),2310,16
2022,Missouri,643,643,Land Management (6(A)(ii)),,
2022,Missouri,645,645,Land Management (6(A)(ii)),411,8
2022,Missouri,646,646,Land Management (6(A)(ii)),,
2022,Missouri,649,649,Structural (6(A)(i)),1132,15
2022,Missouri,655,655,Forest management (6(A)(iv)),,
2022,Missouri,666,666,Forest management (6(A)(iv)),11847,43
2022,Missouri,E300EAP1,300,Existing Activity Payments,4682416,3007
2022,Missouri,E300EAP2,300,Existing Activity Payments,4210200,2182
2022,Missouri,E314A,314,Land Management (6(A)(ii)),15412,37
2022,Missouri,E315A,315,Land Management (6(A)(ii)),979,11
2022,Missouri,E328D,328,Vegetative (6(A)(iii),42008,89
2022,Missouri,E328E,328,Vegetative (6(A)(iii),19499,5
2022,Missouri,E328G,328,Vegetative (6(A)(iii),,
2022,Missouri,E328N,328,Vegetative (6(A)(iii),88,4
2022,Missouri,E329A,329,Soil remediation (6(A)(vi),1423,14
2022,Missouri,E329D,329,Soil remediation (6(A)(vi),,
2022,Missouri,E338B,338,Land Management (6(A)(ii)),48791,19
2022,Missouri,E340A,340,Vegetative (6(A)(iii),321987,75
2022,Missouri,E340B,340,Vegetative (6(A)(iii),2057,6
2022,Missouri,E340F,340,Vegetative (6(A)(iii),117589,15
2022,Missouri,E340G,340,Vegetative (6(A)(iii),64665,10
2022,Missouri,E340H,340,Vegetative (6(A)(iii),1085574,93
2022,Missouri,E345D,345,Soil remediation (6(A)(vi),,
2022,Missouri,E382B,382,Land Management (6(A)(ii)),20257,7
2022,Missouri,E386A,386,Vegetative (6(A)(iii),,
2022,Missouri,E386B,386,Vegetative (6(A)(iii),,
2022,Missouri,E386D,386,Vegetative (6(A)(iii),,
2022,Missouri,E412A,412,Vegetative (6(A)(iii),,
2022,Missouri,E420A,420,Vegetative (6(A)(iii),9972,28
2022,Missouri,E420B,420,Vegetative (6(A)(iii),223898,68
2022,Missouri,E449C,449,Structural (6(A)(i)),485091,69
2022,Missouri,E449D,449,Structural (6(A)(i)),386459,26
2022,Missouri,E449E,449,Structural (6(A)(i)),85506,14
2022,Missouri,E449F,449,Structural (6(A)(i)),,
2022,Missouri,E449G,449,Structural (6(A)(i)),31007,19
2022,Missouri,E472A,472,Land Management (6(A)(ii)),21270,7
2022,Missouri,E484C,484,Land Management (6(A)(ii)),,
2022,Missouri,E511A,511,Forest management (6(A)(iv)),4706,38
2022,Missouri,E511B,511,Forest management (6(A)(iv)),1039,8
2022,Missouri,E511C,511,Forest management (6(A)(iv)),6349,22
2022,Missouri,E512A,512,Vegetative (6(A)(iii),,
2022,Missouri,E512E,512,Vegetative (6(A)(iii),,
2022,Missouri,E512I,512,Vegetative (6(A)(iii),,
2022,Missouri,E512L,512,Vegetative (6(A)(iii),7454,8
2022,Missouri,E512M,512,Vegetative (6(A)(iii),,
2022,Missouri,E528A,528,Land Management (6(A)(ii)),,
2022,Missouri,E528F,528,Land Management (6(A)(ii)),53804,35
2022,Missouri,E528O,528,Land Management (6(A)(ii)),434346,196
2022,Missouri,E528P,528,Land Management (6(A)(ii)),18208,20
2022,Missouri,E528Q,528,Land Management (6(A)(ii)),3200,10
2022,Missouri,E528R,528,Land Management (6(A)(ii)),16566,8
2022,Missouri,E528S,528,Land Management (6(A)(ii)),544,4
2022,Missouri,E533A,533,Structural (6(A)(i)),147579,13
2022,Missouri,E570A,570,Structural (6(A)(i)),,
2022,Missouri,E590A,590,Structural (6(A)(i)),31160,6
2022,Missouri,E590C,590,Structural (6(A)(i)),2308,4
2022,Missouri,E595A,595,Other (6(A)(vii)),1150580,107
2022,Missouri,E595B,595,Other (6(A)(vii)),584288,69
2022,Missouri,E595E,595,Other (6(A)(vii)),,
2022,Missouri,E612C,612,Forest management (6(A)(iv)),,
2022,Missouri,E612E,612,Forest management (6(A)(iv)),22940,15
2022,Missouri,E612G,612,Forest management (6(A)(iv)),90026,29
2022,Missouri,E645C,645,Land Management (6(A)(ii)),7445,28
2022,Missouri,E646A,646,Land Management (6(A)(ii)),134015,43
2022,Missouri,E666A,666,Forest management (6(A)(iv)),,
2022,Missouri,E666D,666,Forest management (6(A)(iv)),74200,12
2022,Missouri,E666F,666,Forest management (6(A)(iv)),118248,20
2022,Missouri,E666I,666,Forest management (6(A)(iv)),89175,15
2022,Missouri,E666K,666,Forest management (6(A)(iv)),,
2022,Missouri,E666O,666,Forest management (6(A)(iv)),10071,13
2022,Missouri,E666P,666,Forest management (6(A)(iv)),19338,13
2022,Missouri,MINPAY,MINPAY,2014 Other Practices,68799,182
2022,Montana,314,314,Land Management (6(A)(ii)),3460,9
2022,Montana,315,315,Land Management (6(A)(ii)),14551,67
2022,Montana,327,327,Vegetative (6(A)(iii),6063,12
2022,Montana,328,328,Vegetative (6(A)(iii),129861,59
2022,Montana,329,329,Soil remediation (6(A)(vi),67458,26
2022,Montana,340,340,Vegetative (6(A)(iii),50032,59
2022,Montana,342,342,Vegetative (6(A)(iii),,
2022,Montana,345,345,Soil remediation (6(A)(vi),17455,16
2022,Montana,380,380,Vegetative (6(A)(iii),,
2022,Montana,382,382,Land Management (6(A)(ii)),20830,18
2022,Montana,386,386,Vegetative (6(A)(iii),298,7
2022,Montana,449,449,Structural (6(A)(i)),928,9
2022,Montana,472,472,Land Management (6(A)(ii)),,
2022,Montana,511,511,Forest management (6(A)(iv)),2237,29
2022,Montana,512,512,Vegetative (6(A)(iii),16453,42
2022,Montana,516,516,Structural (6(A)(i)),5143,7
2022,Montana,528,528,Land Management (6(A)(ii)),71388,100
2022,Montana,533,533,Structural (6(A)(i)),2088,7
2022,Montana,550,550,Vegetative (6(A)(iii),,
2022,Montana,558,558,Structural (6(A)(i)),,
2022,Montana,574,574,Other (6(A)(vii)),,
2022,Montana,576,576,Structural (6(A)(i)),,
2022,Montana,590,590,Structural (6(A)(i)),,
2022,Montana,595,595,Other (6(A)(vii)),376132,171
2022,Montana,612,612,Forest management (6(A)(iv)),1295,31
2022,Montana,614,614,Structural (6(A)(i)),6745,13
2022,Montana,645,645,Land Management (6(A)(ii)),,
2022,Montana,649,649,Structural (6(A)(i)),809,27
2022,Montana,650,650,Land Management (6(A)(ii)),994,10
2022,Montana,666,666,Forest management (6(A)(iv)),,
2022,Montana,B000GRZ1,0,Bundles,,
2022,Montana,E300EAP1,300,Existing Activity Payments,6532560,1030
2022,Montana,E300EAP2,300,Existing Activity Payments,2391232,635
2022,Montana,E314A,314,Land Management (6(A)(ii)),5606,26
2022,Montana,E315A,315,Land Management (6(A)(ii)),83863,136
2022,Montana,E327A,327,Vegetative (6(A)(iii),97363,32
2022,Montana,E327B,327,Vegetative (6(A)(iii),,
2022,Montana,E328A,328,Vegetative (6(A)(iii),90279,43
2022,Montana,E328B,328,Vegetative (6(A)(iii),1527,4
2022,Montana,E328D,328,Vegetative (6(A)(iii),101461,98
2022,Montana,E328E,328,Vegetative (6(A)(iii),29827,12
2022,Montana,E328F,328,Vegetative (6(A)(iii),,
2022,Montana,E328H,328,Vegetative (6(A)(iii),,
2022,Montana,E328I,328,Vegetative (6(A)(iii),,
2022,Montana,E328J,328,Vegetative (6(A)(iii),134170,22
2022,Montana,E328L,328,Vegetative (6(A)(iii),41634,15
2022,Montana,E328M,328,Vegetative (6(A)(iii),27520,5
2022,Montana,E328N,328,Vegetative (6(A)(iii),,
2022,Montana,E328O,328,Vegetative (6(A)(iii),,
2022,Montana,E329A,329,Soil remediation (6(A)(vi),53095,10
2022,Montana,E329C,329,Soil remediation (6(A)(vi),8559,9
2022,Montana,E329D,329,Soil remediation (6(A)(vi),55008,8
2022,Montana,E329E,329,Soil remediation (6(A)(vi),39908,7
2022,Montana,E340A,340,Vegetative (6(A)(iii),7791,13
2022,Montana,E340B,340,Vegetative (6(A)(iii),13365,13
2022,Montana,E340C,340,Vegetative (6(A)(iii),65410,54
2022,Montana,E340E,340,Vegetative (6(A)(iii),2184,15
2022,Montana,E340G,340,Vegetative (6(A)(iii),,
2022,Montana,E340H,340,Vegetative (6(A)(iii),,
2022,Montana,E345A,345,Soil remediation (6(A)(vi),248017,32
2022,Montana,E345E,345,Soil remediation (6(A)(vi),,
2022,Montana,E373A,373,Other (6(A)(vii)),,
2022,Montana,E382A,382,Land Management (6(A)(ii)),58624,55
2022,Montana,E382B,382,Land Management (6(A)(ii)),47719,9
2022,Montana,E386A,386,Vegetative (6(A)(iii),60143,17
2022,Montana,E386B,386,Vegetative (6(A)(iii),27313,8
2022,Montana,E386D,386,Vegetative (6(A)(iii),8141,4
2022,Montana,E386E,386,Vegetative (6(A)(iii),12897,8
2022,Montana,E390A,390,Vegetative (6(A)(iii),,
2022,Montana,E390B,390,Vegetative (6(A)(iii),,
2022,Montana,E391B,391,Forest management (6(A)(iv)),,
2022,Montana,E393A,393,Vegetative (6(A)(iii),13419,4
2022,Montana,E420A,420,Vegetative (6(A)(iii),,
2022,Montana,E449C,449,Structural (6(A)(i)),66561,8
2022,Montana,E449D,449,Structural (6(A)(i)),,
2022,Montana,E449F,449,Structural (6(A)(i)),,
2022,Montana,E449H,449,Structural (6(A)(i)),,
2022,Montana,E449I,449,Structural (6(A)(i)),,
2022,Montana,E472A,472,Land Management (6(A)(ii)),77091,9
2022,Montana,E511A,511,Forest management (6(A)(iv)),961506,163
2022,Montana,E511B,511,Forest management (6(A)(iv)),166383,48
2022,Montana,E511C,511,Forest management (6(A)(iv)),20733,74
2022,Montana,E512A,512,Vegetative (6(A)(iii),5621,16
2022,Montana,E512B,512,Vegetative (6(A)(iii),,
2022,Montana,E512C,512,Vegetative (6(A)(iii),3857,14
2022,Montana,E512D,512,Vegetative (6(A)(iii),4388,10
2022,Montana,E512E,512,Vegetative (6(A)(iii),,
2022,Montana,E512G,512,Vegetative (6(A)(iii),,
2022,Montana,E512H,512,Vegetative (6(A)(iii),,
2022,Montana,E512I,512,Vegetative (6(A)(iii),573,8
2022,Montana,E512K,512,Vegetative (6(A)(iii),,
2022,Montana,E512L,512,Vegetative (6(A)(iii),,
2022,Montana,E512M,512,Vegetative (6(A)(iii),,
2022,Montana,E528C,528,Land Management (6(A)(ii)),190276,9
2022,Montana,E528D,528,Land Management (6(A)(ii)),26590,20
2022,Montana,E528E,528,Land Management (6(A)(ii)),221962,47
2022,Montana,E528F,528,Land Management (6(A)(ii)),55456,21
2022,Montana,E528I,528,Land Management (6(A)(ii)),18218,16
2022,Montana,E528J,528,Land Management (6(A)(ii)),123206,15
2022,Montana,E528L,528,Land Management (6(A)(ii)),343874,39
2022,Montana,E528M,528,Land Management (6(A)(ii)),21251,8
2022,Montana,E528N,528,Land Management (6(A)(ii)),86776,9
2022,Montana,E528O,528,Land Management (6(A)(ii)),1326,5
2022,Montana,E528P,528,Land Management (6(A)(ii)),475407,62
2022,Montana,E528Q,528,Land Management (6(A)(ii)),1181138,238
2022,Montana,E528R,528,Land Management (6(A)(ii)),296893,35
2022,Montana,E528S,528,Land Management (6(A)(ii)),24648,13
2022,Montana,E533B,533,Structural (6(A)(i)),,
2022,Montana,E550A,550,Vegetative (6(A)(iii),,
2022,Montana,E550B,550,Vegetative (6(A)(iii),,
2022,Montana,E590A,590,Structural (6(A)(i)),1889622,120
2022,Montana,E590B,590,Structural (6(A)(i)),562067,40
2022,Montana,E590C,590,Structural (6(A)(i)),29059,14
2022,Montana,E595A,595,Other (6(A)(vii)),1508707,119
2022,Montana,E595B,595,Other (6(A)(vii)),1575062,196
2022,Montana,E595E,595,Other (6(A)(vii)),188649,21
2022,Montana,E612A,612,Forest management (6(A)(iv)),,
2022,Montana,E612C,612,Forest management (6(A)(iv)),,
2022,Montana,E612D,612,Forest management (6(A)(iv)),1619,20
2022,Montana,E612E,612,Forest management (6(A)(iv)),6840,4
2022,Montana,E612G,612,Forest management (6(A)(iv)),34688,19
2022,Montana,E645A,645,Land Management (6(A)(ii)),,
2022,Montana,E645B,645,Land Management (6(A)(ii)),1597,4
2022,Montana,E645D,645,Land Management (6(A)(ii)),152928,12
2022,Montana,E666E,666,Forest management (6(A)(iv)),48723,5
2022,Montana,E666F,666,Forest management (6(A)(iv)),140420,5
2022,Montana,E666G,666,Forest management (6(A)(iv)),,
2022,Montana,E666K,666,Forest management (6(A)(iv)),,
2022,Montana,E666O,666,Forest management (6(A)(iv)),,
2022,Montana,MINPAY,MINPAY,2014 Other Practices,3652,7
2022,Nebraska,314,314,Land Management (6(A)(ii)),18214,46
2022,Nebraska,315,315,Land Management (6(A)(ii)),20266,61
2022,Nebraska,327,327,Vegetative (6(A)(iii),6656,44
2022,Nebraska,328,328,Vegetative (6(A)(iii),30319,96
2022,Nebraska,329,329,Soil remediation (6(A)(vi),,
2022,Nebraska,338,338,Land Management (6(A)(ii)),3663,14
2022,Nebraska,340,340,Vegetative (6(A)(iii),337939,258
2022,Nebraska,342,342,Vegetative (6(A)(iii),944,14
2022,Nebraska,345,345,Soil remediation (6(A)(vi),2759,12
2022,Nebraska,380,380,Vegetative (6(A)(iii),1366,13
2022,Nebraska,382,382,Land Management (6(A)(ii)),,
2022,Nebraska,386,386,Vegetative (6(A)(iii),905,9
2022,Nebraska,393,393,Vegetative (6(A)(iii),,
2022,Nebraska,399,399,Structural (6(A)(i)),,
2022,Nebraska,412,412,Vegetative (6(A)(iii),,
2022,Nebraska,420,420,Vegetative (6(A)(iii),908,11
2022,Nebraska,449,449,Structural (6(A)(i)),151476,167
2022,Nebraska,472,472,Land Management (6(A)(ii)),,
2022,Nebraska,484,484,Land Management (6(A)(ii)),1560,7
2022,Nebraska,490,490,Forest management (6(A)(iv)),1448,8
2022,Nebraska,511,511,Forest management (6(A)(iv)),23750,188
2022,Nebraska,512,512,Vegetative (6(A)(iii),17988,20
2022,Nebraska,528,528,Land Management (6(A)(ii)),1188293,392
2022,Nebraska,533,533,Structural (6(A)(i)),2760,4
2022,Nebraska,550,550,Vegetative (6(A)(iii),,
2022,Nebraska,561,561,Land Management (6(A)(ii)),,
2022,Nebraska,587,587,Structural (6(A)(i)),,
2022,Nebraska,590,590,Structural (6(A)(i)),130940,179
2022,Nebraska,595,595,Other (6(A)(vii)),1977932,353
2022,Nebraska,612,612,Forest management (6(A)(iv)),12600,73
2022,Nebraska,614,614,Structural (6(A)(i)),2042,7
2022,Nebraska,645,645,Land Management (6(A)(ii)),12938,38
2022,Nebraska,647,647,Land Management (6(A)(ii)),,
2022,Nebraska,649,649,Structural (6(A)(i)),1210,22
2022,Nebraska,650,650,Land Management (6(A)(ii)),,
2022,Nebraska,666,666,Forest management (6(A)(iv)),2036,4
2022,Nebraska,B000CPL10,0,Bundles,,
2022,Nebraska,E300EAP1,300,Existing Activity Payments,6481677,1422
2022,Nebraska,E300EAP2,300,Existing Activity Payments,2548219,1067
2022,Nebraska,E314A,314,Land Management (6(A)(ii)),75743,35
2022,Nebraska,E315A,315,Land Management (6(A)(ii)),285696,36
2022,Nebraska,E327A,327,Vegetative (6(A)(iii),,
2022,Nebraska,E327B,327,Vegetative (6(A)(iii),,
2022,Nebraska,E328A,328,Vegetative (6(A)(iii),192731,26
2022,Nebraska,E328C,328,Vegetative (6(A)(iii),,
2022,Nebraska,E328D,328,Vegetative (6(A)(iii),9070,52
2022,Nebraska,E328F,328,Vegetative (6(A)(iii),61976,49
2022,Nebraska,E328K,328,Vegetative (6(A)(iii),410,4
2022,Nebraska,E328L,328,Vegetative (6(A)(iii),139551,36
2022,Nebraska,E329A,329,Soil remediation (6(A)(vi),3831,4
2022,Nebraska,E329D,329,Soil remediation (6(A)(vi),,
2022,Nebraska,E338A,338,Land Management (6(A)(ii)),,
2022,Nebraska,E338B,338,Land Management (6(A)(ii)),,
2022,Nebraska,E340A,340,Vegetative (6(A)(iii),89588,55
2022,Nebraska,E340B,340,Vegetative (6(A)(iii),134846,54
2022,Nebraska,E340C,340,Vegetative (6(A)(iii),150148,95
2022,Nebraska,E340E,340,Vegetative (6(A)(iii),419,8
2022,Nebraska,E340F,340,Vegetative (6(A)(iii),14601,9
2022,Nebraska,E340H,340,Vegetative (6(A)(iii),18529,9
2022,Nebraska,E345A,345,Soil remediation (6(A)(vi),3651,4
2022,Nebraska,E345B,345,Soil remediation (6(A)(vi),871,4
2022,Nebraska,E381A,381,Vegetative (6(A)(iii),,
2022,Nebraska,E382A,382,Land Management (6(A)(ii)),,
2022,Nebraska,E382B,382,Land Management (6(A)(ii)),,
2022,Nebraska,E386A,386,Vegetative (6(A)(iii),,
2022,Nebraska,E386B,386,Vegetative (6(A)(iii),,
2022,Nebraska,E386D,386,Vegetative (6(A)(iii),,
2022,Nebraska,E393A,393,Vegetative (6(A)(iii),,
2022,Nebraska,E395A,395,Land Management (6(A)(ii)),,
2022,Nebraska,E399A,399,Structural (6(A)(i)),,
2022,Nebraska,E412A,412,Vegetative (6(A)(iii),,
2022,Nebraska,E420A,420,Vegetative (6(A)(iii),3045,6
2022,Nebraska,E420B,420,Vegetative (6(A)(iii),,
2022,Nebraska,E449A,449,Structural (6(A)(i)),,
2022,Nebraska,E449C,449,Structural (6(A)(i)),811928,135
2022,Nebraska,E449D,449,Structural (6(A)(i)),710145,46
2022,Nebraska,E472A,472,Land Management (6(A)(ii)),,
2022,Nebraska,E484A,484,Land Management (6(A)(ii)),6710,5
2022,Nebraska,E511A,511,Forest management (6(A)(iv)),62137,84
2022,Nebraska,E511B,511,Forest management (6(A)(iv)),20709,13
2022,Nebraska,E511C,511,Forest management (6(A)(iv)),51155,100
2022,Nebraska,E512A,512,Vegetative (6(A)(iii),,
2022,Nebraska,E512C,512,Vegetative (6(A)(iii),,
2022,Nebraska,E512F,512,Vegetative (6(A)(iii),,
2022,Nebraska,E512G,512,Vegetative (6(A)(iii),,
2022,Nebraska,E512L,512,Vegetative (6(A)(iii),,
2022,Nebraska,E512M,512,Vegetative (6(A)(iii),,
2022,Nebraska,E528A,528,Land Management (6(A)(ii)),409160,59
2022,Nebraska,E528C,528,Land Management (6(A)(ii)),27086,5
2022,Nebraska,E528D,528,Land Management (6(A)(ii)),14,5
2022,Nebraska,E528E,528,Land Management (6(A)(ii)),69156,4
2022,Nebraska,E528G,528,Land Management (6(A)(ii)),25529,5
2022,Nebraska,E528L,528,Land Management (6(A)(ii)),,
2022,Nebraska,E528M,528,Land Management (6(A)(ii)),723,4
2022,Nebraska,E528N,528,Land Management (6(A)(ii)),873056,133
2022,Nebraska,E528O,528,Land Management (6(A)(ii)),8644,5
2022,Nebraska,E528P,528,Land Management (6(A)(ii)),213136,46
2022,Nebraska,E528Q,528,Land Management (6(A)(ii)),833983,271
2022,Nebraska,E528R,528,Land Management (6(A)(ii)),394541,8
2022,Nebraska,E533B,533,Structural (6(A)(i)),,
2022,Nebraska,E550A,550,Vegetative (6(A)(iii),,
2022,Nebraska,E550B,550,Vegetative (6(A)(iii),,
2022,Nebraska,E590A,590,Structural (6(A)(i)),980281,105
2022,Nebraska,E590B,590,Structural (6(A)(i)),,
2022,Nebraska,E595A,595,Other (6(A)(vii)),812790,113
2022,Nebraska,E595B,595,Other (6(A)(vii)),318001,76
2022,Nebraska,E595E,595,Other (6(A)(vii)),792304,127
2022,Nebraska,E612A,612,Forest management (6(A)(iv)),,
2022,Nebraska,E612B,612,Forest management (6(A)(iv)),,
2022,Nebraska,E612C,612,Forest management (6(A)(iv)),7105,4
2022,Nebraska,E612D,612,Forest management (6(A)(iv)),1658,13
2022,Nebraska,E612E,612,Forest management (6(A)(iv)),,
2022,Nebraska,E612G,612,Forest management (6(A)(iv)),36198,29
2022,Nebraska,E645A,645,Land Management (6(A)(ii)),1266,16
2022,Nebraska,E645C,645,Land Management (6(A)(ii)),,
2022,Nebraska,E666F,666,Forest management (6(A)(iv)),,
2022,Nebraska,E666H,666,Forest management (6(A)(iv)),,
2022,Nebraska,E666J,666,Forest management (6(A)(iv)),,
2022,Nebraska,E666K,666,Forest management (6(A)(iv)),,
2022,Nebraska,MINPAY,MINPAY,2014 Other Practices,4017,18
2022,Nevada,315,315,Land Management (6(A)(ii)),1304,13
2022,Nevada,449,449,Structural (6(A)(i)),,
2022,Nevada,511,511,Forest management (6(A)(iv)),9773,49
2022,Nevada,590,590,Structural (6(A)(i)),,
2022,Nevada,595,595,Other (6(A)(vii)),27105,19
2022,Nevada,649,649,Structural (6(A)(i)),,
2022,Nevada,E300EAP1,300,Existing Activity Payments,172298,164
2022,Nevada,E300EAP2,300,Existing Activity Payments,276000,71
2022,Nevada,E420A,420,Vegetative (6(A)(iii),,
2022,Nevada,E420B,420,Vegetative (6(A)(iii),,
2022,Nevada,E511B,511,Forest management (6(A)(iv)),,
2022,Nevada,E512D,512,Vegetative (6(A)(iii),,
2022,Nevada,E528Q,528,Land Management (6(A)(ii)),46914,8
2022,Nevada,E590A,590,Structural (6(A)(i)),,
2022,New Hampshire,314,314,Land Management (6(A)(ii)),6612,22
2022,New Hampshire,315,315,Land Management (6(A)(ii)),,
2022,New Hampshire,327,327,Vegetative (6(A)(iii),,
2022,New Hampshire,382,382,Land Management (6(A)(ii)),,
2022,New Hampshire,449,449,Structural (6(A)(i)),235,4
2022,New Hampshire,472,472,Land Management (6(A)(ii)),,
2022,New Hampshire,484,484,Land Management (6(A)(ii)),,
2022,New Hampshire,490,490,Forest management (6(A)(iv)),,
2022,New Hampshire,511,511,Forest management (6(A)(iv)),,
2022,New Hampshire,512,512,Vegetative (6(A)(iii),1019,6
2022,New Hampshire,528,528,Land Management (6(A)(ii)),430,4
2022,New Hampshire,612,612,Forest management (6(A)(iv)),,
2022,New Hampshire,647,647,Land Management (6(A)(ii)),521,6
2022,New Hampshire,649,649,Structural (6(A)(i)),109,8
2022,New Hampshire,666,666,Forest management (6(A)(iv)),9056,11
2022,New Hampshire,E300EAP1,300,Existing Activity Payments,257535,225
2022,New Hampshire,E300EAP2,300,Existing Activity Payments,380700,165
2022,New Hampshire,E314A,314,Land Management (6(A)(ii)),2220,5
2022,New Hampshire,E315A,315,Land Management (6(A)(ii)),,
2022,New Hampshire,E327A,327,Vegetative (6(A)(iii),,
2022,New Hampshire,E328A,328,Vegetative (6(A)(iii),,
2022,New Hampshire,E345D,345,Soil remediation (6(A)(vi),4131,5
2022,New Hampshire,E449C,449,Structural (6(A)(i)),,
2022,New Hampshire,E449D,449,Structural (6(A)(i)),,
