Pay_year,State,full_practice_code,practice_code,category_name,payments,practice_instance_count
2023,Nebraska,550,550,Vegetative (6(A)(iii),44016,10
2023,Nebraska,558,558,Structural (6(A)(i)),,
2023,Nebraska,560,560,Land Management (6(A)(ii)),,
2023,Nebraska,561,561,Land Management (6(A)(ii)),171708,62
2023,Nebraska,570,570,Structural (6(A)(i)),,
2023,Nebraska,574,574,Other (6(A)(vii)),,
2023,Nebraska,578,578,Structural (6(A)(i)),,
2023,Nebraska,587,587,Structural (6(A)(i)),109866,69
2023,Nebraska,590,590,Land Management (6(A)(ii)),861802,103
2023,Nebraska,595,595,Other (6(A)(vii)),734185,105
2023,Nebraska,600,600,Structural (6(A)(i)),819511,104
2023,Nebraska,612,612,Forest management (6(A)(iv)),20763,11
2023,Nebraska,614,614,Structural (6(A)(i)),1344167,307
2023,Nebraska,620,620,Structural (6(A)(i)),634433,80
2023,Nebraska,632,632,Structural (6(A)(i)),,
2023,Nebraska,634,634,Structural (6(A)(i)),,
2023,Nebraska,636,636,Structural (6(A)(i)),7720,4
2023,Nebraska,638,638,Structural (6(A)(i)),83204,23
2023,Nebraska,642,642,Structural (6(A)(i)),840094,183
2023,Nebraska,645,645,Land Management (6(A)(ii)),367187,84
2023,Nebraska,647,647,Land Management (6(A)(ii)),,
2023,Nebraska,650,650,Land Management (6(A)(ii)),32097,10
2023,Nebraska,657,657,Structural (6(A)(i)),,
2023,Nebraska,666,666,Forest management (6(A)(iv)),72278,13
2023,Nebraska,808,808,Soil remediation (6(A)(vi),77441,13
2023,Nebraska,821,821,Structural (6(A)(i)),71910,6
2023,Nebraska,823,823,Structural (6(A)(i)),119022,6
2023,Nevada,148,148,other (6(B)(vi)),,
2023,Nevada,314,314,Land Management (6(A)(ii)),169118,20
2023,Nevada,315,315,Land Management (6(A)(ii)),31839,11
2023,Nevada,325,325,Structural (6(A)(i)),,
2023,Nevada,340,340,Vegetative (6(A)(iii),,
2023,Nevada,348,348,Structural (6(A)(i)),,
2023,Nevada,380,380,Vegetative (6(A)(iii),,
2023,Nevada,382,382,Land Management (6(A)(ii)),256548,42
2023,Nevada,388,388,Structural (6(A)(i)),,
2023,Nevada,410,410,Land Management (6(A)(ii)),73291,4
2023,Nevada,422,422,Vegetative (6(A)(iii),,
2023,Nevada,428,428,Structural (6(A)(i)),815983,18
2023,Nevada,430,430,Structural (6(A)(i)),3039510,82
2023,Nevada,441,441,Structural (6(A)(i)),,
2023,Nevada,442,442,Structural (6(A)(i)),1599840,37
2023,Nevada,443,443,Structural (6(A)(i)),,
2023,Nevada,449,449,Structural (6(A)(i)),20580,30
2023,Nevada,460,460,Land Management (6(A)(ii)),,
2023,Nevada,464,464,Land Management (6(A)(ii)),245547,19
2023,Nevada,472,472,Land Management (6(A)(ii)),,
2023,Nevada,512,512,Vegetative (6(A)(iii),,
2023,Nevada,516,516,Structural (6(A)(i)),300240,23
2023,Nevada,528,528,Land Management (6(A)(ii)),27244,43
2023,Nevada,533,533,Structural (6(A)(i)),335873,24
2023,Nevada,550,550,Vegetative (6(A)(iii),54908,11
2023,Nevada,578,578,Structural (6(A)(i)),,
2023,Nevada,580,580,Structural (6(A)(i)),,
2023,Nevada,587,587,Structural (6(A)(i)),952671,118
2023,Nevada,606,606,Structural (6(A)(i)),,
2023,Nevada,607,607,Structural (6(A)(i)),,
2023,Nevada,612,612,Forest management (6(A)(iv)),,
2023,Nevada,614,614,Structural (6(A)(i)),146040,26
2023,Nevada,642,642,Structural (6(A)(i)),57166,8
2023,Nevada,645,645,Land Management (6(A)(ii)),70905,6
2023,New Hampshire,101,101,Comprehensive Nutrient Mgt. (6(B)(i)),,
2023,New Hampshire,102,102,Comprehensive Nutrient Mgt. (6(B)(i)),,
2023,New Hampshire,106,106,other (6(B)(vi)),205459,68
2023,New Hampshire,120,120,Other (6(A)(vii)),,
2023,New Hampshire,144,144,other (6(B)(vi)),,
2023,New Hampshire,165,165,other (6(B)(vi)),51815,67
2023,New Hampshire,216,216,Soil testing (6(A)(v)),763,5
2023,New Hampshire,217,217,Soil testing (6(A)(v)),14176,7
2023,New Hampshire,228,228,other (6(B)(vi)),,
2023,New Hampshire,313,313,Structural (6(A)(i)),730141,9
2023,New Hampshire,314,314,Land Management (6(A)(ii)),193136,56
2023,New Hampshire,315,315,Land Management (6(A)(ii)),7410,15
2023,New Hampshire,317,317,Structural (6(A)(i)),,
2023,New Hampshire,325,325,Structural (6(A)(i)),295950,22
2023,New Hampshire,327,327,Vegetative (6(A)(iii),,
2023,New Hampshire,328,328,Vegetative (6(A)(iii),25066,27
2023,New Hampshire,329,329,Soil remediation (6(A)(vi),33551,11
2023,New Hampshire,340,340,Vegetative (6(A)(iii),182102,28
2023,New Hampshire,342,342,Vegetative (6(A)(iii),5986,14
2023,New Hampshire,345,345,Soil remediation (6(A)(vi),,
2023,New Hampshire,367,367,Structural (6(A)(i)),519517,4
2023,New Hampshire,382,382,Land Management (6(A)(ii)),61259,15
2023,New Hampshire,391,391,Forest management (6(A)(iv)),,
2023,New Hampshire,395,395,Land Management (6(A)(ii)),58134,6
2023,New Hampshire,396,396,Structural (6(A)(i)),,
2023,New Hampshire,400,400,Other (6(A)(vii)),,
2023,New Hampshire,410,410,Land Management (6(A)(ii)),,
2023,New Hampshire,412,412,Vegetative (6(A)(iii),,
2023,New Hampshire,420,420,Vegetative (6(A)(iii),,
2023,New Hampshire,430,430,Structural (6(A)(i)),12555,4
2023,New Hampshire,436,436,Structural (6(A)(i)),140643,4
2023,New Hampshire,441,441,Structural (6(A)(i)),,
2023,New Hampshire,449,449,Structural (6(A)(i)),9769,7
2023,New Hampshire,468,468,Structural (6(A)(i)),16290,7
2023,New Hampshire,472,472,Land Management (6(A)(ii)),16280,15
2023,New Hampshire,484,484,Land Management (6(A)(ii)),13355,24
2023,New Hampshire,490,490,Forest management (6(A)(iv)),20266,6
2023,New Hampshire,500,500,Land Management (6(A)(ii)),37874,11
2023,New Hampshire,512,512,Vegetative (6(A)(iii),,
2023,New Hampshire,516,516,Structural (6(A)(i)),39318,10
2023,New Hampshire,528,528,Land Management (6(A)(ii)),19049,14
2023,New Hampshire,533,533,Structural (6(A)(i)),23038,6
2023,New Hampshire,558,558,Structural (6(A)(i)),36255,10
2023,New Hampshire,560,560,Land Management (6(A)(ii)),120690,20
2023,New Hampshire,561,561,Land Management (6(A)(ii)),119856,15
2023,New Hampshire,570,570,Structural (6(A)(i)),,
2023,New Hampshire,578,578,Structural (6(A)(i)),11042,4
2023,New Hampshire,580,580,Structural (6(A)(i)),,
2023,New Hampshire,587,587,Structural (6(A)(i)),,
2023,New Hampshire,590,590,Land Management (6(A)(ii)),63769,6
2023,New Hampshire,595,595,Other (6(A)(vii)),336070,53
2023,New Hampshire,606,606,Structural (6(A)(i)),,
2023,New Hampshire,612,612,Forest management (6(A)(iv)),,
2023,New Hampshire,614,614,Structural (6(A)(i)),22651,8
2023,New Hampshire,620,620,Structural (6(A)(i)),53617,10
2023,New Hampshire,634,634,Structural (6(A)(i)),43750,5
2023,New Hampshire,635,635,Vegetative (6(A)(iii),,
2023,New Hampshire,642,642,Structural (6(A)(i)),,
2023,New Hampshire,643,643,Land Management (6(A)(ii)),380825,11
2023,New Hampshire,644,644,Land Management (6(A)(ii)),,
2023,New Hampshire,645,645,Land Management (6(A)(ii)),,
2023,New Hampshire,647,647,Land Management (6(A)(ii)),134709,56
2023,New Hampshire,649,649,Structural (6(A)(i)),1137,13
2023,New Hampshire,655,655,Forest management (6(A)(iv)),143906,30
2023,New Hampshire,666,666,Forest management (6(A)(iv)),,
2023,New Hampshire,805,805,Soil remediation (6(A)(vi),,
2023,New Hampshire,808,808,Soil remediation (6(A)(vi),,
2023,New Hampshire,821,821,Structural (6(A)(i)),60138,6
2023,New Hampshire,823,823,Structural (6(A)(i)),27296,6
2023,New Jersey,101,101,Comprehensive Nutrient Mgt. (6(B)(i)),63542,9
2023,New Jersey,102,102,Comprehensive Nutrient Mgt. (6(B)(i)),66906,12
2023,New Jersey,106,106,other (6(B)(vi)),176325,98
2023,New Jersey,116,116,Soil health (6(B)(iii)),,
2023,New Jersey,138,138,other (6(B)(vi)),21264,4
2023,New Jersey,157,157,Comprehensive Nutrient Mgt. (6(B)(i)),52320,9
2023,New Jersey,162,162,Soil health (6(B)(iii)),,
2023,New Jersey,165,165,other (6(B)(vi)),12046,20
2023,New Jersey,216,216,Soil testing (6(A)(v)),,
2023,New Jersey,223,223,other (6(B)(vi)),,
2023,New Jersey,228,228,other (6(B)(vi)),,
2023,New Jersey,309,309,Structural (6(A)(i)),,
2023,New Jersey,313,313,Structural (6(A)(i)),759783,10
2023,New Jersey,314,314,Land Management (6(A)(ii)),88816,66
2023,New Jersey,315,315,Land Management (6(A)(ii)),,
2023,New Jersey,319,319,Structural (6(A)(i)),,
2023,New Jersey,325,325,Structural (6(A)(i)),738398,38
2023,New Jersey,327,327,Vegetative (6(A)(iii),33591,17
2023,New Jersey,328,328,Vegetative (6(A)(iii),13935,15
2023,New Jersey,329,329,Soil remediation (6(A)(vi),,
2023,New Jersey,333,333,Soil remediation (6(A)(vi),47003,5
2023,New Jersey,338,338,Land Management (6(A)(ii)),55559,13
2023,New Jersey,340,340,Vegetative (6(A)(iii),221357,84
2023,New Jersey,342,342,Vegetative (6(A)(iii),3591,12
2023,New Jersey,362,362,Structural (6(A)(i)),8115,4
2023,New Jersey,367,367,Structural (6(A)(i)),605735,8
2023,New Jersey,380,380,Vegetative (6(A)(iii),,
2023,New Jersey,382,382,Land Management (6(A)(ii)),156158,38
2023,New Jersey,384,384,Forest management (6(A)(iv)),,
2023,New Jersey,391,391,Forest management (6(A)(iv)),,
2023,New Jersey,394,394,Land Management (6(A)(ii)),,
2023,New Jersey,395,395,Land Management (6(A)(ii)),,
2023,New Jersey,396,396,Structural (6(A)(i)),,
2023,New Jersey,398,398,Structural (6(A)(i)),,
2023,New Jersey,400,400,Other (6(A)(vii)),,
2023,New Jersey,412,412,Vegetative (6(A)(iii),,
2023,New Jersey,420,420,Vegetative (6(A)(iii),31289,10
2023,New Jersey,422,422,Vegetative (6(A)(iii),,
2023,New Jersey,430,430,Structural (6(A)(i)),342550,12
2023,New Jersey,441,441,Structural (6(A)(i)),471384,8
2023,New Jersey,442,442,Structural (6(A)(i)),673483,14
2023,New Jersey,449,449,Structural (6(A)(i)),16361,12
2023,New Jersey,468,468,Structural (6(A)(i)),7232,9
2023,New Jersey,484,484,Land Management (6(A)(ii)),16755,19
2023,New Jersey,500,500,Land Management (6(A)(ii)),,
2023,New Jersey,512,512,Vegetative (6(A)(iii),29438,16
2023,New Jersey,516,516,Structural (6(A)(i)),30428,17
2023,New Jersey,533,533,Structural (6(A)(i)),108963,10
2023,New Jersey,558,558,Structural (6(A)(i)),77261,16
2023,New Jersey,561,561,Land Management (6(A)(ii)),282683,34
2023,New Jersey,575,575,Land Management (6(A)(ii)),11842,5
2023,New Jersey,578,578,Structural (6(A)(i)),,
2023,New Jersey,580,580,Structural (6(A)(i)),,
2023,New Jersey,587,587,Structural (6(A)(i)),16687,7
2023,New Jersey,590,590,Land Management (6(A)(ii)),,
2023,New Jersey,606,606,Structural (6(A)(i)),,
2023,New Jersey,612,612,Forest management (6(A)(iv)),31528,25
2023,New Jersey,614,614,Structural (6(A)(i)),24531,16
2023,New Jersey,620,620,Structural (6(A)(i)),64136,18
2023,New Jersey,634,634,Structural (6(A)(i)),,
2023,New Jersey,642,642,Structural (6(A)(i)),,
2023,New Jersey,643,643,Land Management (6(A)(ii)),384760,11
2023,New Jersey,647,647,Land Management (6(A)(ii)),16077,8
2023,New Jersey,649,649,Structural (6(A)(i)),12021,48
2023,New Jersey,654,654,Forest management (6(A)(iv)),,
2023,New Jersey,655,655,Forest management (6(A)(iv)),15201,8
2023,New Jersey,666,666,Forest management (6(A)(iv)),90391,41
2023,New Jersey,808,808,Soil remediation (6(A)(vi),,
2023,New Jersey,821,821,Structural (6(A)(i)),17505,5
2023,New Jersey,823,823,Structural (6(A)(i)),165179,15
2023,New Mexico,314,314,Land Management (6(A)(ii)),4450424,232
2023,New Mexico,315,315,Land Management (6(A)(ii)),,
2023,New Mexico,325,325,Structural (6(A)(i)),484701,28
2023,New Mexico,327,327,Vegetative (6(A)(iii),,
2023,New Mexico,328,328,Vegetative (6(A)(iii),17751,15
2023,New Mexico,340,340,Vegetative (6(A)(iii),399576,105
2023,New Mexico,342,342,Vegetative (6(A)(iii),,
2023,New Mexico,345,345,Soil remediation (6(A)(vi),670,6
2023,New Mexico,356,356,Structural (6(A)(i)),,
2023,New Mexico,362,362,Structural (6(A)(i)),79257,26
2023,New Mexico,378,378,Structural (6(A)(i)),67993,13
2023,New Mexico,380,380,Vegetative (6(A)(iii),6131,11
2023,New Mexico,382,382,Land Management (6(A)(ii)),2151852,172
2023,New Mexico,383,383,Forest management (6(A)(iv)),322981,16
2023,New Mexico,384,384,Forest management (6(A)(iv)),257761,95
2023,New Mexico,391,391,Forest management (6(A)(iv)),,
2023,New Mexico,410,410,Land Management (6(A)(ii)),192166,19
2023,New Mexico,420,420,Vegetative (6(A)(iii),,
2023,New Mexico,422,422,Vegetative (6(A)(iii),14009,8
2023,New Mexico,428,428,Structural (6(A)(i)),472399,14
2023,New Mexico,430,430,Structural (6(A)(i)),2241427,101
2023,New Mexico,436,436,Structural (6(A)(i)),66826,9
2023,New Mexico,441,441,Structural (6(A)(i)),610689,33
2023,New Mexico,442,442,Structural (6(A)(i)),5162380,88
2023,New Mexico,443,443,Structural (6(A)(i)),94286,17
2023,New Mexico,449,449,Structural (6(A)(i)),29502,49
2023,New Mexico,462,462,Land Management (6(A)(ii)),20632,12
2023,New Mexico,464,464,Land Management (6(A)(ii)),243280,28
2023,New Mexico,484,484,Land Management (6(A)(ii)),,
2023,New Mexico,490,490,Forest management (6(A)(iv)),,
2023,New Mexico,500,500,Land Management (6(A)(ii)),259625,23
2023,New Mexico,511,511,Forest management (6(A)(iv)),618,15
2023,New Mexico,512,512,Vegetative (6(A)(iii),124411,39
2023,New Mexico,516,516,Structural (6(A)(i)),1631392,176
2023,New Mexico,520,520,Structural (6(A)(i)),,
2023,New Mexico,521,521,Structural (6(A)(i)),,
2023,New Mexico,528,528,Land Management (6(A)(ii)),136485,6
2023,New Mexico,533,533,Structural (6(A)(i)),952607,121
2023,New Mexico,548,548,Land Management (6(A)(ii)),,
2023,New Mexico,550,550,Vegetative (6(A)(iii),446869,20
2023,New Mexico,558,558,Structural (6(A)(i)),,
2023,New Mexico,560,560,Land Management (6(A)(ii)),,
2023,New Mexico,574,574,Other (6(A)(vii)),,
2023,New Mexico,580,580,Structural (6(A)(i)),,
2023,New Mexico,587,587,Structural (6(A)(i)),1158376,191
2023,New Mexico,590,590,Land Management (6(A)(ii)),15628,58
2023,New Mexico,595,595,Other (6(A)(vii)),3051,12
2023,New Mexico,600,600,Structural (6(A)(i)),,
2023,New Mexico,614,614,Structural (6(A)(i)),1768063,325
2023,New Mexico,636,636,Structural (6(A)(i)),32492,8
2023,New Mexico,642,642,Structural (6(A)(i)),841904,44
2023,New Mexico,643,643,Land Management (6(A)(ii)),,
2023,New Mexico,645,645,Land Management (6(A)(ii)),32224,9
2023,New Mexico,649,649,Structural (6(A)(i)),17220,29
2023,New Mexico,666,666,Forest management (6(A)(iv)),2032347,110
2023,New York,101,101,Comprehensive Nutrient Mgt. (6(B)(i)),,
2023,New York,102,102,Comprehensive Nutrient Mgt. (6(B)(i)),102593,19
2023,New York,106,106,other (6(B)(vi)),198458,77
2023,New York,110,110,Resource-conserving crop rotatation (6(B)(ii),,
2023,New York,138,138,other (6(B)(vi)),,
2023,New York,140,140,Land Management (6(A)(ii)),,
2023,New York,157,157,Comprehensive Nutrient Mgt. (6(B)(i)),,
2023,New York,165,165,other (6(B)(vi)),3503,6
2023,New York,216,216,Soil testing (6(A)(v)),,
2023,New York,217,217,Soil testing (6(A)(v)),,
2023,New York,228,228,other (6(B)(vi)),20158,7
2023,New York,309,309,Structural (6(A)(i)),,
2023,New York,313,313,Structural (6(A)(i)),4051695,27
2023,New York,314,314,Land Management (6(A)(ii)),726927,250
2023,New York,315,315,Land Management (6(A)(ii)),58292,71
2023,New York,324,324,Soil remediation (6(A)(vi),,
2023,New York,325,325,Structural (6(A)(i)),4506575,235
2023,New York,326,326,Land Management (6(A)(ii)),,
2023,New York,327,327,Vegetative (6(A)(iii),,
2023,New York,328,328,Vegetative (6(A)(iii),460,5
2023,New York,329,329,Soil remediation (6(A)(vi),67035,11
2023,New York,330,330,Land Management (6(A)(ii)),,
2023,New York,340,340,Vegetative (6(A)(iii),760853,150
2023,New York,342,342,Vegetative (6(A)(iii),22690,253
2023,New York,345,345,Soil remediation (6(A)(vi),117584,25
2023,New York,355,355,Other (6(A)(vii)),,
2023,New York,360,360,Structural (6(A)(i)),,
2023,New York,362,362,Structural (6(A)(i)),9990,6
2023,New York,367,367,Structural (6(A)(i)),1535976,19
2023,New York,374,374,Other (6(A)(vii)),275743,9
2023,New York,382,382,Land Management (6(A)(ii)),892033,110
2023,New York,384,384,Forest management (6(A)(iv)),48774,7
2023,New York,386,386,Vegetative (6(A)(iii),,
2023,New York,390,390,Vegetative (6(A)(iii),,
2023,New York,391,391,Forest management (6(A)(iv)),28758,7
2023,New York,396,396,Structural (6(A)(i)),,
2023,New York,420,420,Vegetative (6(A)(iii),41087,19
2023,New York,422,422,Vegetative (6(A)(iii),,
2023,New York,430,430,Structural (6(A)(i)),61353,18
2023,New York,436,436,Structural (6(A)(i)),,
2023,New York,441,441,Structural (6(A)(i)),51404,23
2023,New York,442,442,Structural (6(A)(i)),,
2023,New York,449,449,Structural (6(A)(i)),984,19
2023,New York,468,468,Structural (6(A)(i)),,
2023,New York,484,484,Land Management (6(A)(ii)),51283,280
2023,New York,490,490,Forest management (6(A)(iv)),45262,36
2023,New York,500,500,Land Management (6(A)(ii)),156500,7
2023,New York,512,512,Vegetative (6(A)(iii),75715,7
2023,New York,516,516,Structural (6(A)(i)),148105,59
2023,New York,521,521,Structural (6(A)(i)),425832,5
2023,New York,528,528,Land Management (6(A)(ii)),114247,79
2023,New York,533,533,Structural (6(A)(i)),326207,35
2023,New York,558,558,Structural (6(A)(i)),69681,25
2023,New York,560,560,Land Management (6(A)(ii)),224932,25
2023,New York,561,561,Land Management (6(A)(ii)),1081371,46
2023,New York,570,570,Structural (6(A)(i)),,
2023,New York,572,572,Other (6(A)(vii)),,
2023,New York,574,574,Other (6(A)(vii)),44100,8
2023,New York,575,575,Land Management (6(A)(ii)),370939,19
2023,New York,578,578,Structural (6(A)(i)),155506,14
2023,New York,580,580,Structural (6(A)(i)),740319,17
2023,New York,584,584,Structural (6(A)(i)),,
2023,New York,585,585,Vegetative (6(A)(iii),,
2023,New York,587,587,Structural (6(A)(i)),42717,9
2023,New York,590,590,Land Management (6(A)(ii)),124687,38
2023,New York,606,606,Structural (6(A)(i)),30402,16
2023,New York,612,612,Forest management (6(A)(iv)),236749,39
2023,New York,614,614,Structural (6(A)(i)),48219,58
2023,New York,620,620,Structural (6(A)(i)),57886,23
2023,New York,634,634,Structural (6(A)(i)),545908,37
2023,New York,635,635,Vegetative (6(A)(iii),,
2023,New York,642,642,Structural (6(A)(i)),54557,5
2023,New York,645,645,Land Management (6(A)(ii)),9158,7
2023,New York,647,647,Land Management (6(A)(ii)),648383,104
2023,New York,649,649,Structural (6(A)(i)),5549,10
2023,New York,655,655,Forest management (6(A)(iv)),17508,5
2023,New York,660,660,Forest management (6(A)(iv)),6381,5
2023,New York,666,666,Forest management (6(A)(iv)),783030,163
2023,New York,808,808,Soil remediation (6(A)(vi),,
2023,New York,821,821,Structural (6(A)(i)),,
2023,New York,823,823,Structural (6(A)(i)),,
2023,North Carolina,102,102,Comprehensive Nutrient Mgt. (6(B)(i)),,
2023,North Carolina,106,106,other (6(B)(vi)),20981,11
2023,North Carolina,138,138,other (6(B)(vi)),,
2023,North Carolina,140,140,Land Management (6(A)(ii)),,
2023,North Carolina,148,148,other (6(B)(vi)),,
2023,North Carolina,157,157,Comprehensive Nutrient Mgt. (6(B)(i)),,
2023,North Carolina,163,163,other (6(B)(vi)),,
2023,North Carolina,165,165,other (6(B)(vi)),3969,8
2023,North Carolina,228,228,other (6(B)(vi)),47214,14
2023,North Carolina,309,309,Structural (6(A)(i)),,
2023,North Carolina,313,313,Structural (6(A)(i)),4109618,88
2023,North Carolina,314,314,Land Management (6(A)(ii)),309558,76
2023,North Carolina,315,315,Land Management (6(A)(ii)),15176,38
2023,North Carolina,316,316,Structural (6(A)(i)),8360710,76
2023,North Carolina,317,317,Structural (6(A)(i)),,
2023,North Carolina,325,325,Structural (6(A)(i)),840986,91
2023,North Carolina,327,327,Vegetative (6(A)(iii),,
2023,North Carolina,328,328,Vegetative (6(A)(iii),111271,45
2023,North Carolina,329,329,Soil remediation (6(A)(vi),165793,33
2023,North Carolina,338,338,Land Management (6(A)(ii)),726117,226
2023,North Carolina,340,340,Vegetative (6(A)(iii),2359265,134
2023,North Carolina,342,342,Vegetative (6(A)(iii),31594,84
2023,North Carolina,345,345,Soil remediation (6(A)(vi),19998,6
2023,North Carolina,355,355,Other (6(A)(vii)),500,8
2023,North Carolina,356,356,Structural (6(A)(i)),,
2023,North Carolina,360,360,Structural (6(A)(i)),,
2023,North Carolina,362,362,Structural (6(A)(i)),,
2023,North Carolina,367,367,Structural (6(A)(i)),6888796,93
2023,North Carolina,374,374,Other (6(A)(vii)),214329,14
2023,North Carolina,381,381,Vegetative (6(A)(iii),,
2023,North Carolina,382,382,Land Management (6(A)(ii)),725981,111
2023,North Carolina,386,386,Vegetative (6(A)(iii),,
2023,North Carolina,391,391,Forest management (6(A)(iv)),4942,12
2023,North Carolina,394,394,Land Management (6(A)(ii)),174292,85
2023,North Carolina,395,395,Land Management (6(A)(ii)),115044,8
2023,North Carolina,410,410,Land Management (6(A)(ii)),,
